,Unnamed: 0_x,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
8656,8994,daeddfcc-c030-4674-8317-56a23ab81799,worried,2021-01-04 03:55:03,audio,animals,negative,12
8657,8995,daeddfcc-c030-4674-8317-56a23ab81799,intrigued,2020-07-10 20:52:14,audio,animals,positive,45
8658,8996,daeddfcc-c030-4674-8317-56a23ab81799,interested,2020-11-01 21:08:50,audio,animals,positive,30
8659,8997,daeddfcc-c030-4674-8317-56a23ab81799,indifferent,2021-03-11 04:40:03,audio,animals,neutral,20
8660,8998,daeddfcc-c030-4674-8317-56a23ab81799,disgust,2020-06-21 08:01:52,audio,animals,negative,0
8661,8999,daeddfcc-c030-4674-8317-56a23ab81799,heart,2020-07-12 22:45:17,audio,animals,positive,60
8662,9000,daeddfcc-c030-4674-8317-56a23ab81799,scared,2020-08-18 19:54:34,audio,animals,negative,15
8663,9001,daeddfcc-c030-4674-8317-56a23ab81799,disgust,2020-12-29 03:07:00,audio,animals,negative,0
8664,9002,daeddfcc-c030-4674-8317-56a23ab81799,heart,2020-12-17 18:22:49,audio,animals,positive,60
8665,9003,daeddfcc-c030-4674-8317-56a23ab81799,scared,2021-03-05 20:55:11,audio,animals,negative,15
8666,9004,daeddfcc-c030-4674-8317-56a23ab81799,indifferent,2020-09-23 00:44:23,audio,animals,neutral,20
8667,9005,daeddfcc-c030-4674-8317-56a23ab81799,dislike,2020-10-03 00:52:37,audio,animals,negative,10
8668,9006,daeddfcc-c030-4674-8317-56a23ab81799,love,2020-11-15 04:56:50,audio,animals,positive,65
8669,9007,daeddfcc-c030-4674-8317-56a23ab81799,cherish,2021-05-10 00:23:25,audio,animals,positive,70
8670,9008,daeddfcc-c030-4674-8317-56a23ab81799,heart,2020-11-27 02:20:43,audio,animals,positive,60
8671,9009,daeddfcc-c030-4674-8317-56a23ab81799,heart,2020-10-03 10:10:54,audio,animals,positive,60
8672,9010,daeddfcc-c030-4674-8317-56a23ab81799,intrigued,2021-06-17 20:55:52,audio,animals,positive,45
8673,9011,daeddfcc-c030-4674-8317-56a23ab81799,love,2021-03-02 01:01:21,audio,animals,positive,65
8674,9012,daeddfcc-c030-4674-8317-56a23ab81799,scared,2021-03-21 06:36:55,audio,animals,negative,15
8675,9013,daeddfcc-c030-4674-8317-56a23ab81799,disgust,2021-03-29 02:07:30,audio,animals,negative,0
8676,9014,daeddfcc-c030-4674-8317-56a23ab81799,dislike,2020-08-07 09:34:23,audio,animals,negative,10
8677,9015,daeddfcc-c030-4674-8317-56a23ab81799,peeking,2020-09-12 07:41:58,audio,animals,neutral,35
8678,9016,daeddfcc-c030-4674-8317-56a23ab81799,scared,2020-08-21 01:50:44,audio,animals,negative,15
8679,9017,daeddfcc-c030-4674-8317-56a23ab81799,like,2021-04-17 06:34:20,audio,animals,positive,50
8680,9018,daeddfcc-c030-4674-8317-56a23ab81799,heart,2021-02-27 07:57:37,audio,animals,positive,60
8681,9019,daeddfcc-c030-4674-8317-56a23ab81799,dislike,2020-09-29 21:21:39,audio,animals,negative,10
8682,9020,daeddfcc-c030-4674-8317-56a23ab81799,peeking,2021-06-01 17:05:16,audio,animals,neutral,35
8683,9022,71246f1e-0b64-4922-a6ae-c86c446837be,like,2020-11-07 13:22:14,video,healthy eating,positive,50
8684,9023,71246f1e-0b64-4922-a6ae-c86c446837be,hate,2021-06-06 04:38:06,video,healthy eating,negative,5
8685,9024,71246f1e-0b64-4922-a6ae-c86c446837be,super love,2020-08-06 01:31:36,video,healthy eating,positive,75
8686,9025,71246f1e-0b64-4922-a6ae-c86c446837be,disgust,2020-09-29 09:03:01,video,healthy eating,negative,0
8687,9026,71246f1e-0b64-4922-a6ae-c86c446837be,cherish,2021-05-16 03:35:34,video,healthy eating,positive,70
8688,9027,71246f1e-0b64-4922-a6ae-c86c446837be,hate,2020-11-14 02:25:54,video,healthy eating,negative,5
8689,9028,71246f1e-0b64-4922-a6ae-c86c446837be,dislike,2021-04-13 04:00:10,video,healthy eating,negative,10
8690,9029,71246f1e-0b64-4922-a6ae-c86c446837be,cherish,2020-09-05 08:03:30,video,healthy eating,positive,70
8691,9030,71246f1e-0b64-4922-a6ae-c86c446837be,scared,2021-01-10 06:10:43,video,healthy eating,negative,15
8692,9031,71246f1e-0b64-4922-a6ae-c86c446837be,super love,2020-08-21 20:36:30,video,healthy eating,positive,75
8693,9032,71246f1e-0b64-4922-a6ae-c86c446837be,worried,2021-04-26 03:13:03,video,healthy eating,negative,12
8694,9033,71246f1e-0b64-4922-a6ae-c86c446837be,like,2020-08-03 16:17:22,video,healthy eating,positive,50
8695,9034,71246f1e-0b64-4922-a6ae-c86c446837be,cherish,2020-11-01 14:50:29,video,healthy eating,positive,70
8696,9035,71246f1e-0b64-4922-a6ae-c86c446837be,adore,2020-12-02 04:59:09,video,healthy eating,positive,72
8697,9036,71246f1e-0b64-4922-a6ae-c86c446837be,dislike,2021-01-30 21:13:56,video,healthy eating,negative,10
8698,9037,71246f1e-0b64-4922-a6ae-c86c446837be,indifferent,2020-07-27 03:24:05,video,healthy eating,neutral,20
8699,9038,71246f1e-0b64-4922-a6ae-c86c446837be,indifferent,2020-11-18 04:48:34,video,healthy eating,neutral,20
8700,9039,71246f1e-0b64-4922-a6ae-c86c446837be,interested,2020-11-22 23:12:00,video,healthy eating,positive,30
8701,9041,41bc0418-db4b-48b4-ada6-18eda999cd25,want,2020-10-06 13:27:03,video,travel,positive,70
8702,9042,41bc0418-db4b-48b4-ada6-18eda999cd25,hate,2020-06-21 23:36:10,video,travel,negative,5
8703,9043,41bc0418-db4b-48b4-ada6-18eda999cd25,want,2021-04-07 12:58:18,video,travel,positive,70
8704,9044,41bc0418-db4b-48b4-ada6-18eda999cd25,peeking,2020-08-17 15:36:44,video,travel,neutral,35
8705,9045,41bc0418-db4b-48b4-ada6-18eda999cd25,dislike,2020-07-24 21:07:43,video,travel,negative,10
8706,9046,41bc0418-db4b-48b4-ada6-18eda999cd25,heart,2020-08-01 02:02:39,video,travel,positive,60
8707,9047,41bc0418-db4b-48b4-ada6-18eda999cd25,super love,2020-09-10 00:33:41,video,travel,positive,75
8708,9048,41bc0418-db4b-48b4-ada6-18eda999cd25,indifferent,2020-11-11 11:42:14,video,travel,neutral,20
8709,9049,41bc0418-db4b-48b4-ada6-18eda999cd25,disgust,2021-01-06 09:10:24,video,travel,negative,0
8710,9050,41bc0418-db4b-48b4-ada6-18eda999cd25,intrigued,2020-10-12 23:58:39,video,travel,positive,45
8711,9051,41bc0418-db4b-48b4-ada6-18eda999cd25,super love,2021-04-23 02:28:06,video,travel,positive,75
8712,9052,41bc0418-db4b-48b4-ada6-18eda999cd25,adore,2020-10-22 08:42:20,video,travel,positive,72
8713,9053,41bc0418-db4b-48b4-ada6-18eda999cd25,scared,2020-08-25 06:56:27,video,travel,negative,15
8714,9054,41bc0418-db4b-48b4-ada6-18eda999cd25,worried,2020-08-23 01:30:46,video,travel,negative,12
8715,9055,41bc0418-db4b-48b4-ada6-18eda999cd25,disgust,2021-05-15 14:44:37,video,travel,negative,0
8716,9056,41bc0418-db4b-48b4-ada6-18eda999cd25,heart,2020-07-17 03:23:34,video,travel,positive,60
8717,9057,41bc0418-db4b-48b4-ada6-18eda999cd25,like,2021-02-23 16:43:19,video,travel,positive,50
8718,9058,41bc0418-db4b-48b4-ada6-18eda999cd25,peeking,2021-01-09 14:26:41,video,travel,neutral,35
8719,9059,41bc0418-db4b-48b4-ada6-18eda999cd25,intrigued,2021-03-12 10:59:45,video,travel,positive,45
8720,9060,41bc0418-db4b-48b4-ada6-18eda999cd25,dislike,2020-08-10 21:33:05,video,travel,negative,10
8721,9061,41bc0418-db4b-48b4-ada6-18eda999cd25,adore,2020-09-30 16:44:46,video,travel,positive,72
8722,9062,41bc0418-db4b-48b4-ada6-18eda999cd25,scared,2020-09-22 23:36:26,video,travel,negative,15
8723,9063,41bc0418-db4b-48b4-ada6-18eda999cd25,dislike,2020-12-22 09:10:41,video,travel,negative,10
8724,9064,41bc0418-db4b-48b4-ada6-18eda999cd25,heart,2020-09-05 15:45:48,video,travel,positive,60
8725,9066,31d142d9-4557-4613-bce5-cfe63cd0a3cf,super love,2020-08-01 06:23:05,photo,soccer,positive,75
8726,9067,31d142d9-4557-4613-bce5-cfe63cd0a3cf,want,2021-01-18 21:12:34,photo,soccer,positive,70
8727,9068,31d142d9-4557-4613-bce5-cfe63cd0a3cf,intrigued,2020-08-12 22:08:03,photo,soccer,positive,45
8728,9069,31d142d9-4557-4613-bce5-cfe63cd0a3cf,interested,2020-07-07 23:39:27,photo,soccer,positive,30
8729,9070,31d142d9-4557-4613-bce5-cfe63cd0a3cf,super love,2020-08-02 22:23:25,photo,soccer,positive,75
8730,9071,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,2020-09-16 00:46:26,photo,soccer,positive,72
8731,9072,31d142d9-4557-4613-bce5-cfe63cd0a3cf,hate,2020-10-04 19:45:11,photo,soccer,negative,5
8732,9073,31d142d9-4557-4613-bce5-cfe63cd0a3cf,intrigued,2021-04-26 08:42:47,photo,soccer,positive,45
8733,9074,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,2020-12-16 12:52:17,photo,soccer,positive,72
8734,9075,31d142d9-4557-4613-bce5-cfe63cd0a3cf,want,2020-08-25 04:16:54,photo,soccer,positive,70
8735,9076,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,2020-12-29 04:40:14,photo,soccer,positive,72
8736,9077,31d142d9-4557-4613-bce5-cfe63cd0a3cf,interested,2021-04-27 04:18:53,photo,soccer,positive,30
8737,9078,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,2020-12-02 23:06:56,photo,soccer,positive,72
8738,9079,31d142d9-4557-4613-bce5-cfe63cd0a3cf,super love,2021-01-13 23:31:46,photo,soccer,positive,75
8739,9080,31d142d9-4557-4613-bce5-cfe63cd0a3cf,worried,2021-06-15 01:13:15,photo,soccer,negative,12
8740,9081,31d142d9-4557-4613-bce5-cfe63cd0a3cf,disgust,2020-08-04 17:54:05,photo,soccer,negative,0
8741,9082,31d142d9-4557-4613-bce5-cfe63cd0a3cf,love,2020-10-16 12:19:05,photo,soccer,positive,65
8742,9083,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,2020-07-17 16:18:18,photo,soccer,positive,72
8743,9084,31d142d9-4557-4613-bce5-cfe63cd0a3cf,cherish,2021-03-24 19:33:19,photo,soccer,positive,70
8744,9085,31d142d9-4557-4613-bce5-cfe63cd0a3cf,heart,2020-08-17 19:44:37,photo,soccer,positive,60
8745,9086,31d142d9-4557-4613-bce5-cfe63cd0a3cf,super love,2021-05-22 17:03:39,photo,soccer,positive,75
8746,9087,31d142d9-4557-4613-bce5-cfe63cd0a3cf,peeking,2021-04-21 12:33:24,photo,soccer,neutral,35
8747,9088,31d142d9-4557-4613-bce5-cfe63cd0a3cf,intrigued,2021-06-17 03:54:11,photo,soccer,positive,45
8748,9089,31d142d9-4557-4613-bce5-cfe63cd0a3cf,love,2021-01-14 00:11:25,photo,soccer,positive,65
8749,9090,31d142d9-4557-4613-bce5-cfe63cd0a3cf,scared,2020-09-20 21:42:45,photo,soccer,negative,15
8750,9091,31d142d9-4557-4613-bce5-cfe63cd0a3cf,want,2020-07-31 00:29:12,photo,soccer,positive,70
8751,9092,31d142d9-4557-4613-bce5-cfe63cd0a3cf,heart,2020-07-10 11:05:39,photo,soccer,positive,60
8752,9093,31d142d9-4557-4613-bce5-cfe63cd0a3cf,like,2020-09-02 08:47:19,photo,soccer,positive,50
8753,9094,31d142d9-4557-4613-bce5-cfe63cd0a3cf,heart,2021-01-28 23:57:13,photo,soccer,positive,60
8754,9095,31d142d9-4557-4613-bce5-cfe63cd0a3cf,hate,2020-11-29 06:50:40,photo,soccer,negative,5
8755,9096,31d142d9-4557-4613-bce5-cfe63cd0a3cf,interested,2020-11-28 19:44:11,photo,soccer,positive,30
8756,9097,31d142d9-4557-4613-bce5-cfe63cd0a3cf,hate,2020-09-02 03:47:41,photo,soccer,negative,5
8757,9098,31d142d9-4557-4613-bce5-cfe63cd0a3cf,dislike,2020-09-02 07:54:36,photo,soccer,negative,10
8758,9099,31d142d9-4557-4613-bce5-cfe63cd0a3cf,heart,2021-03-04 03:56:35,photo,soccer,positive,60
8759,9100,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,2020-12-01 03:28:19,photo,soccer,positive,72
8760,9101,31d142d9-4557-4613-bce5-cfe63cd0a3cf,want,2020-09-24 18:08:00,photo,soccer,positive,70
8761,9102,31d142d9-4557-4613-bce5-cfe63cd0a3cf,indifferent,2021-03-31 23:15:17,photo,soccer,neutral,20
8762,9103,31d142d9-4557-4613-bce5-cfe63cd0a3cf,indifferent,2020-08-10 02:46:04,photo,soccer,neutral,20
8763,9104,31d142d9-4557-4613-bce5-cfe63cd0a3cf,super love,2021-05-31 06:31:12,photo,soccer,positive,75
8764,9105,31d142d9-4557-4613-bce5-cfe63cd0a3cf,heart,2020-12-08 10:48:44,photo,soccer,positive,60
8765,9106,31d142d9-4557-4613-bce5-cfe63cd0a3cf,indifferent,2021-04-28 08:10:56,photo,soccer,neutral,20
8766,9107,31d142d9-4557-4613-bce5-cfe63cd0a3cf,dislike,2020-09-26 21:26:16,photo,soccer,negative,10
8767,9108,31d142d9-4557-4613-bce5-cfe63cd0a3cf,hate,2020-12-09 05:18:56,photo,soccer,negative,5
8768,9109,31d142d9-4557-4613-bce5-cfe63cd0a3cf,super love,2020-07-21 06:52:54,photo,soccer,positive,75
8769,9110,31d142d9-4557-4613-bce5-cfe63cd0a3cf,love,2020-10-07 01:58:47,photo,soccer,positive,65
8770,9112,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,cherish,2020-11-21 04:45:03,audio,healthy eating,positive,70
8771,9113,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,love,2021-06-08 11:38:53,audio,healthy eating,positive,65
8772,9114,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,2020-09-11 07:29:28,audio,healthy eating,negative,12
8773,9115,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,love,2020-08-04 14:05:01,audio,healthy eating,positive,65
8774,9116,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,intrigued,2021-01-06 09:37:22,audio,healthy eating,positive,45
8775,9117,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,cherish,2021-02-17 09:57:42,audio,healthy eating,positive,70
8776,9118,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,2021-03-31 06:00:26,audio,healthy eating,negative,12
8777,9119,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,hate,2021-04-16 03:41:09,audio,healthy eating,negative,5
8778,9120,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,adore,2020-11-12 17:58:05,audio,healthy eating,positive,72
8779,9121,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,want,2021-01-08 18:48:03,audio,healthy eating,positive,70
8780,9122,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,cherish,2020-08-24 18:45:10,audio,healthy eating,positive,70
8781,9123,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,disgust,2020-07-29 20:32:30,audio,healthy eating,negative,0
8782,9124,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,love,2021-01-11 07:17:19,audio,healthy eating,positive,65
8783,9125,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,dislike,2020-10-15 17:58:41,audio,healthy eating,negative,10
8784,9126,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,2021-03-28 16:38:53,audio,healthy eating,negative,12
8785,9127,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,hate,2021-01-31 02:23:05,audio,healthy eating,negative,5
8786,9128,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,peeking,2021-01-01 23:39:58,audio,healthy eating,neutral,35
8787,9129,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,dislike,2021-05-18 16:47:29,audio,healthy eating,negative,10
8788,9131,ad5ddd13-b8ea-4174-ad71-da1663c7f959,cherish,2020-08-21 00:43:19,video,technology,positive,70
8789,9132,ad5ddd13-b8ea-4174-ad71-da1663c7f959,super love,2021-03-23 07:54:16,video,technology,positive,75
8790,9133,ad5ddd13-b8ea-4174-ad71-da1663c7f959,adore,2020-07-22 16:31:42,video,technology,positive,72
8791,9135,447954af-c2c0-4546-881c-3ba1cb104209,disgust,2021-04-27 18:36:47,audio,tennis,negative,0
8792,9136,447954af-c2c0-4546-881c-3ba1cb104209,cherish,2021-05-18 16:05:14,audio,tennis,positive,70
8793,9137,447954af-c2c0-4546-881c-3ba1cb104209,hate,2021-02-17 23:10:30,audio,tennis,negative,5
8794,9138,447954af-c2c0-4546-881c-3ba1cb104209,heart,2020-12-01 13:43:06,audio,tennis,positive,60
8795,9139,447954af-c2c0-4546-881c-3ba1cb104209,peeking,2020-12-24 05:40:42,audio,tennis,neutral,35
8796,9140,447954af-c2c0-4546-881c-3ba1cb104209,like,2021-02-03 14:17:19,audio,tennis,positive,50
8797,9141,447954af-c2c0-4546-881c-3ba1cb104209,heart,2020-11-09 18:42:56,audio,tennis,positive,60
8798,9142,447954af-c2c0-4546-881c-3ba1cb104209,love,2021-06-14 22:04:57,audio,tennis,positive,65
8799,9143,447954af-c2c0-4546-881c-3ba1cb104209,adore,2020-06-30 06:34:26,audio,tennis,positive,72
8800,9144,447954af-c2c0-4546-881c-3ba1cb104209,cherish,2021-02-01 05:47:31,audio,tennis,positive,70
8801,9145,447954af-c2c0-4546-881c-3ba1cb104209,intrigued,2020-10-28 01:56:03,audio,tennis,positive,45
8802,9146,447954af-c2c0-4546-881c-3ba1cb104209,disgust,2020-12-30 21:32:32,audio,tennis,negative,0
8803,9147,447954af-c2c0-4546-881c-3ba1cb104209,hate,2020-08-01 02:59:43,audio,tennis,negative,5
8804,9148,447954af-c2c0-4546-881c-3ba1cb104209,cherish,2020-11-18 03:01:58,audio,tennis,positive,70
8805,9149,447954af-c2c0-4546-881c-3ba1cb104209,interested,2021-05-25 21:56:55,audio,tennis,positive,30
8806,9150,447954af-c2c0-4546-881c-3ba1cb104209,scared,2020-10-11 11:51:16,audio,tennis,negative,15
8807,9151,447954af-c2c0-4546-881c-3ba1cb104209,worried,2020-10-07 21:04:23,audio,tennis,negative,12
8808,9152,447954af-c2c0-4546-881c-3ba1cb104209,disgust,2020-12-26 10:57:33,audio,tennis,negative,0
8809,9153,447954af-c2c0-4546-881c-3ba1cb104209,interested,2021-03-12 19:11:51,audio,tennis,positive,30
8810,9154,447954af-c2c0-4546-881c-3ba1cb104209,intrigued,2021-05-07 15:17:03,audio,tennis,positive,45
8811,9155,447954af-c2c0-4546-881c-3ba1cb104209,worried,2021-01-28 09:11:54,audio,tennis,negative,12
8812,9156,447954af-c2c0-4546-881c-3ba1cb104209,intrigued,2020-11-06 17:17:44,audio,tennis,positive,45
8813,9157,447954af-c2c0-4546-881c-3ba1cb104209,scared,2021-02-12 21:14:41,audio,tennis,negative,15
8814,9158,447954af-c2c0-4546-881c-3ba1cb104209,love,2021-04-07 03:16:56,audio,tennis,positive,65
8815,9159,447954af-c2c0-4546-881c-3ba1cb104209,scared,2020-07-15 13:19:16,audio,tennis,negative,15
8816,9160,447954af-c2c0-4546-881c-3ba1cb104209,super love,2020-09-27 18:22:58,audio,tennis,positive,75
8817,9161,447954af-c2c0-4546-881c-3ba1cb104209,like,2020-10-16 01:38:54,audio,tennis,positive,50
8818,9162,447954af-c2c0-4546-881c-3ba1cb104209,cherish,2021-02-04 11:44:15,audio,tennis,positive,70
8819,9163,447954af-c2c0-4546-881c-3ba1cb104209,interested,2021-04-07 12:56:12,audio,tennis,positive,30
8820,9164,447954af-c2c0-4546-881c-3ba1cb104209,disgust,2020-07-04 16:15:32,audio,tennis,negative,0
8821,9165,447954af-c2c0-4546-881c-3ba1cb104209,love,2020-07-24 10:52:00,audio,tennis,positive,65
8822,9166,447954af-c2c0-4546-881c-3ba1cb104209,want,2021-04-08 10:27:24,audio,tennis,positive,70
8823,9168,a8d3e5b8-7838-477c-82ce-4c90029e56ce,interested,2021-04-03 06:36:44,photo,public speaking,positive,30
8824,9169,a8d3e5b8-7838-477c-82ce-4c90029e56ce,interested,2020-09-27 15:54:33,photo,public speaking,positive,30
8825,9170,a8d3e5b8-7838-477c-82ce-4c90029e56ce,interested,2020-12-26 13:31:53,photo,public speaking,positive,30
8826,9171,a8d3e5b8-7838-477c-82ce-4c90029e56ce,worried,2021-03-26 19:06:26,photo,public speaking,negative,12
8827,9172,a8d3e5b8-7838-477c-82ce-4c90029e56ce,disgust,2020-11-30 15:46:53,photo,public speaking,negative,0
8828,9173,a8d3e5b8-7838-477c-82ce-4c90029e56ce,adore,2020-12-20 22:44:28,photo,public speaking,positive,72
8829,9174,a8d3e5b8-7838-477c-82ce-4c90029e56ce,want,2021-06-12 01:28:15,photo,public speaking,positive,70
8830,9175,a8d3e5b8-7838-477c-82ce-4c90029e56ce,like,2021-01-05 20:29:40,photo,public speaking,positive,50
8831,9176,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,2020-06-21 17:20:04,photo,public speaking,negative,5
8832,9177,a8d3e5b8-7838-477c-82ce-4c90029e56ce,peeking,2021-03-22 03:13:32,photo,public speaking,neutral,35
8833,9178,a8d3e5b8-7838-477c-82ce-4c90029e56ce,adore,2020-11-29 03:36:05,photo,public speaking,positive,72
8834,9179,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2021-01-28 22:03:49,photo,public speaking,positive,75
8835,9180,a8d3e5b8-7838-477c-82ce-4c90029e56ce,love,2020-12-23 14:59:09,photo,public speaking,positive,65
8836,9181,a8d3e5b8-7838-477c-82ce-4c90029e56ce,scared,2020-11-28 23:06:15,photo,public speaking,negative,15
8837,9182,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,2021-05-30 03:50:49,photo,public speaking,negative,5
8838,9183,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2020-09-25 20:29:53,photo,public speaking,positive,75
8839,9184,a8d3e5b8-7838-477c-82ce-4c90029e56ce,indifferent,2020-09-07 03:11:56,photo,public speaking,neutral,20
8840,9185,a8d3e5b8-7838-477c-82ce-4c90029e56ce,scared,2020-10-31 06:55:30,photo,public speaking,negative,15
8841,9186,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2021-05-02 05:27:43,photo,public speaking,positive,75
8842,9187,a8d3e5b8-7838-477c-82ce-4c90029e56ce,dislike,2021-06-17 14:40:34,photo,public speaking,negative,10
8843,9188,a8d3e5b8-7838-477c-82ce-4c90029e56ce,disgust,2020-06-26 18:14:45,photo,public speaking,negative,0
8844,9189,a8d3e5b8-7838-477c-82ce-4c90029e56ce,want,2020-12-04 16:00:37,photo,public speaking,positive,70
8845,9190,a8d3e5b8-7838-477c-82ce-4c90029e56ce,love,2021-04-17 03:25:22,photo,public speaking,positive,65
8846,9191,a8d3e5b8-7838-477c-82ce-4c90029e56ce,like,2021-06-15 21:03:03,photo,public speaking,positive,50
8847,9192,a8d3e5b8-7838-477c-82ce-4c90029e56ce,want,2020-08-12 23:58:38,photo,public speaking,positive,70
8848,9193,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,2020-07-31 10:56:46,photo,public speaking,negative,5
8849,9194,a8d3e5b8-7838-477c-82ce-4c90029e56ce,heart,2020-08-15 07:58:19,photo,public speaking,positive,60
8850,9195,a8d3e5b8-7838-477c-82ce-4c90029e56ce,cherish,2020-10-24 06:26:34,photo,public speaking,positive,70
8851,9196,a8d3e5b8-7838-477c-82ce-4c90029e56ce,cherish,2020-09-22 23:02:02,photo,public speaking,positive,70
8852,9197,a8d3e5b8-7838-477c-82ce-4c90029e56ce,like,2020-10-17 00:40:19,photo,public speaking,positive,50
8853,9198,a8d3e5b8-7838-477c-82ce-4c90029e56ce,indifferent,2020-12-12 21:41:33,photo,public speaking,neutral,20
8854,9199,a8d3e5b8-7838-477c-82ce-4c90029e56ce,love,2021-04-09 16:01:37,photo,public speaking,positive,65
8855,9200,a8d3e5b8-7838-477c-82ce-4c90029e56ce,like,2020-12-18 00:12:14,photo,public speaking,positive,50
8856,9201,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,2020-10-20 05:23:22,photo,public speaking,negative,5
8857,9202,a8d3e5b8-7838-477c-82ce-4c90029e56ce,heart,2021-02-05 21:45:08,photo,public speaking,positive,60
8858,9203,a8d3e5b8-7838-477c-82ce-4c90029e56ce,interested,2021-03-07 05:57:47,photo,public speaking,positive,30
8859,9204,a8d3e5b8-7838-477c-82ce-4c90029e56ce,want,2021-03-25 05:31:01,photo,public speaking,positive,70
8860,9205,a8d3e5b8-7838-477c-82ce-4c90029e56ce,dislike,2021-01-06 00:56:36,photo,public speaking,negative,10
8861,9206,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2021-01-02 02:27:09,photo,public speaking,positive,75
8862,9207,a8d3e5b8-7838-477c-82ce-4c90029e56ce,dislike,2020-12-16 11:04:56,photo,public speaking,negative,10
8863,9208,a8d3e5b8-7838-477c-82ce-4c90029e56ce,interested,2021-03-06 16:14:06,photo,public speaking,positive,30
8864,9210,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,peeking,2020-11-18 19:58:45,video,dogs,neutral,35
8865,9211,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,super love,2020-10-17 21:53:37,video,dogs,positive,75
8866,9212,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,heart,2020-06-18 12:18:44,video,dogs,positive,60
8867,9213,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,adore,2021-05-10 20:04:38,video,dogs,positive,72
8868,9214,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,dislike,2020-11-19 13:38:42,video,dogs,negative,10
8869,9215,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,adore,2021-01-15 16:38:01,video,dogs,positive,72
8870,9216,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,disgust,2021-02-09 03:19:23,video,dogs,negative,0
8871,9217,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,super love,2020-08-25 13:10:08,video,dogs,positive,75
8872,9218,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,intrigued,2020-08-17 12:11:14,video,dogs,positive,45
8873,9219,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,like,2020-07-09 08:00:23,video,dogs,positive,50
8874,9220,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,disgust,2021-04-20 15:17:06,video,dogs,negative,0
8875,9221,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,indifferent,2020-10-26 19:37:19,video,dogs,neutral,20
8876,9222,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,heart,2021-02-22 04:44:26,video,dogs,positive,60
8877,9223,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,interested,2021-05-14 07:04:48,video,dogs,positive,30
8878,9224,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,interested,2020-09-28 10:15:36,video,dogs,positive,30
8879,9225,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,interested,2021-05-20 16:22:21,video,dogs,positive,30
8880,9226,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,dislike,2020-06-23 01:56:09,video,dogs,negative,10
8881,9227,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,cherish,2020-11-30 23:54:57,video,dogs,positive,70
8882,9228,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,disgust,2021-05-06 21:03:29,video,dogs,negative,0
